Timestamp,Machine_ID,Temperature,Vibration,Voltage,Status
2026-01-21 23:09:06.982267,M-001,54.15,4.84,216.31,Healthy
2026-01-21 23:09:16.982267,M-001,54.52,10.53,218.1,Healthy
2026-01-21 23:09:26.982267,M-001,53.93,14.95,218.96,Healthy
2026-01-21 23:09:36.982267,M-001,54.35,12.54,211.81,Healthy
2026-01-21 23:09:46.982267,M-001,54.87,13.52,227.12,Healthy
2026-01-21 23:09:56.982267,M-001,54.71,10.98,217.08,Healthy
2026-01-21 23:10:06.982267,M-001,56.19,12.36,212.22,Healthy
2026-01-21 23:10:16.982267,M-001,54.89,11.74,228.19,Healthy
2026-01-21 23:10:26.982267,M-001,54.43,11.97,217.0,Healthy
2026-01-21 23:10:36.982267,M-001,55.23,10.98,227.97,Healthy
2026-01-21 23:10:46.982267,M-001,54.67,12.95,226.24,Healthy
2026-01-21 23:10:56.982267,M-001,54.06,13.83,218.77,Healthy
2026-01-21 23:11:06.982267,M-001,54.48,11.42,224.0,Healthy
2026-01-21 23:11:16.982267,M-001,53.24,12.58,222.53,Healthy
2026-01-21 23:11:26.982267,M-001,54.58,10.31,217.88,Healthy
2026-01-21 23:11:36.982267,M-001,54.09,8.0,229.85,Healthy
2026-01-21 23:11:46.982267,M-001,54.82,11.14,218.22,Healthy
2026-01-21 23:11:56.982267,M-001,55.36,9.76,217.88,Healthy
2026-01-21 23:12:06.982267,M-001,54.58,12.08,222.79,Healthy
2026-01-21 23:12:16.982267,M-001,54.8,14.94,223.65,Healthy
2026-01-21 23:12:26.982267,M-001,54.72,12.55,211.48,Healthy
2026-01-21 23:12:36.982267,M-001,53.74,13.41,223.05,Healthy
2026-01-21 23:12:46.982267,M-001,55.3,13.26,216.59,Healthy
2026-01-21 23:12:56.982267,M-001,54.51,12.31,218.58,Healthy
2026-01-21 23:13:06.982267,M-001,54.86,15.62,222.67,Healthy
2026-01-21 23:13:16.982267,M-001,55.6,13.81,213.28,Healthy
2026-01-21 23:13:26.982267,M-001,56.21,10.54,217.27,Healthy
2026-01-21 23:13:36.982267,M-001,54.13,13.49,221.21,Healthy
2026-01-21 23:13:46.982267,M-001,54.46,6.2,217.46,Healthy
2026-01-21 23:13:56.982267,M-001,54.86,14.82,218.43,Healthy
2026-01-21 23:14:06.982267,M-001,56.18,13.01,219.46,Healthy
2026-01-21 23:14:16.982267,M-001,53.88,10.1,219.6,Healthy
2026-01-21 23:14:26.982267,M-001,55.97,11.85,222.6,Healthy
2026-01-21 23:14:36.982267,M-001,54.25,11.88,210.85,Healthy
2026-01-21 23:14:46.982267,M-001,54.19,8.81,218.35,Healthy
2026-01-21 23:14:56.982267,M-001,55.67,10.93,212.84,Healthy
2026-01-21 23:15:06.982267,M-001,56.22,12.55,218.19,Healthy
2026-01-21 23:15:16.982267,M-001,54.43,10.37,223.46,Healthy
2026-01-21 23:15:26.982267,M-001,55.94,11.31,221.76,Healthy
2026-01-21 23:15:36.982267,M-001,55.83,15.48,223.69,Healthy
2026-01-21 23:15:46.982267,M-001,54.27,11.41,218.84,Healthy
2026-01-21 23:15:56.982267,M-001,55.87,13.72,215.75,Healthy
2026-01-21 23:16:06.982267,M-001,54.37,10.86,223.43,Healthy
2026-01-21 23:16:16.982267,M-001,54.28,15.48,211.77,Healthy
2026-01-21 23:16:26.982267,M-001,55.56,13.85,224.42,Healthy
2026-01-21 23:16:36.982267,M-001,54.82,10.81,218.32,Healthy
2026-01-21 23:16:46.982267,M-001,55.12,11.13,215.05,Healthy
2026-01-21 23:16:56.982267,M-001,53.6,11.1,222.22,Healthy
2026-01-21 23:17:06.982267,M-001,53.89,8.88,215.21,Healthy
2026-01-21 23:17:16.982267,M-001,55.1,14.44,221.32,Healthy
2026-01-21 23:17:26.982267,M-001,56.06,9.15,218.66,Healthy
2026-01-21 23:17:36.982267,M-001,53.82,14.42,213.01,Healthy
2026-01-21 23:17:46.982267,M-001,57.65,10.75,225.01,Healthy
2026-01-21 23:17:56.982267,M-001,54.95,14.06,220.49,Healthy
2026-01-21 23:18:06.982267,M-001,54.53,11.86,225.91,Healthy
2026-01-21 23:18:16.982267,M-001,54.78,12.66,224.73,Healthy
2026-01-21 23:18:26.982267,M-001,53.5,10.64,219.48,Healthy
2026-01-21 23:18:36.982267,M-001,53.48,13.78,206.15,Healthy
2026-01-21 23:18:46.982267,M-001,56.18,11.0,216.59,Healthy
2026-01-21 23:18:56.982267,M-001,54.89,5.6,217.92,Healthy
2026-01-21 23:19:06.982267,M-001,54.37,11.81,223.15,Healthy
2026-01-21 23:19:16.982267,M-001,54.99,11.07,215.51,Healthy
2026-01-21 23:19:26.982267,M-001,57.39,10.14,211.66,Healthy
2026-01-21 23:19:36.982267,M-001,53.72,13.34,227.53,Healthy
2026-01-21 23:19:46.982267,M-001,55.48,13.13,215.97,Healthy
2026-01-21 23:19:56.982267,M-001,53.59,12.52,212.98,Healthy
2026-01-21 23:20:06.982267,M-001,56.34,10.46,230.84,Healthy
2026-01-21 23:20:16.982267,M-001,55.88,15.68,217.73,Healthy
2026-01-21 23:20:26.982267,M-001,55.9,11.83,214.53,Healthy
2026-01-21 23:20:36.982267,M-001,55.08,13.47,211.4,Healthy
2026-01-21 23:20:46.982267,M-001,54.15,14.36,219.39,Healthy
2026-01-21 23:20:56.982267,M-001,55.02,11.69,225.21,Healthy
2026-01-21 23:21:06.982267,M-001,54.22,11.53,225.9,Healthy
2026-01-21 23:21:16.982267,M-001,54.76,13.28,219.74,Healthy
2026-01-21 23:21:26.982267,M-001,54.6,12.37,222.52,Healthy
2026-01-21 23:21:36.982267,M-001,53.81,13.39,207.25,Healthy
2026-01-21 23:21:46.982267,M-001,54.48,15.87,224.48,Healthy
2026-01-21 23:21:56.982267,M-001,54.29,13.52,229.16,Healthy
2026-01-21 23:22:06.982267,M-001,54.93,13.13,221.36,Healthy
2026-01-21 23:22:16.982267,M-001,56.27,14.15,218.74,Healthy
2026-01-21 23:22:26.982267,M-001,54.5,12.64,214.97,Healthy
2026-01-21 23:22:36.982267,M-001,55.57,8.32,214.41,Healthy
2026-01-21 23:22:46.982267,M-001,53.55,10.97,225.27,Healthy
2026-01-21 23:22:56.982267,M-001,55.12,11.23,220.59,Healthy
2026-01-21 23:23:06.982267,M-001,54.33,15.4,222.04,Healthy
2026-01-21 23:23:16.982267,M-001,56.33,12.07,208.29,Healthy
2026-01-21 23:23:26.982267,M-001,53.46,11.72,222.08,Healthy
2026-01-21 23:23:36.982267,M-001,54.24,13.74,218.97,Healthy
2026-01-21 23:23:46.982267,M-001,54.92,14.15,218.12,Healthy
2026-01-21 23:23:56.982267,M-001,55.24,12.66,214.74,Healthy
2026-01-21 23:24:06.982267,M-001,56.55,12.52,215.58,Healthy
2026-01-21 23:24:16.982267,M-001,56.01,13.14,216.4,Healthy
2026-01-21 23:24:26.982267,M-001,53.61,12.09,220.13,Healthy
2026-01-21 23:24:36.982267,M-001,56.9,9.28,216.98,Healthy
2026-01-21 23:24:46.982267,M-001,54.71,13.54,217.08,Healthy
2026-01-21 23:24:56.982267,M-001,55.79,13.81,223.61,Healthy
2026-01-21 23:25:06.982267,M-001,56.63,12.62,218.85,Healthy
2026-01-21 23:25:16.982267,M-001,54.73,14.74,216.5,Healthy
2026-01-21 23:25:26.982267,M-001,56.01,11.94,220.25,Healthy
2026-01-21 23:25:36.982267,M-001,54.15,12.82,220.11,Healthy
2026-01-21 23:25:46.982267,M-001,53.84,11.91,222.9,Healthy
2026-01-21 23:25:56.982267,M-001,54.41,12.99,218.64,Healthy
2026-01-21 23:26:06.982267,M-001,55.83,11.15,220.79,Healthy
2026-01-21 23:26:16.982267,M-001,56.52,15.14,216.72,Healthy
2026-01-21 23:26:26.982267,M-001,55.3,9.21,217.12,Healthy
2026-01-21 23:26:36.982267,M-001,54.28,10.4,224.75,Healthy
2026-01-21 23:26:46.982267,M-001,53.78,15.0,217.47,Healthy
2026-01-21 23:26:56.982267,M-001,53.05,11.32,219.37,Healthy
2026-01-21 23:27:06.982267,M-001,55.18,10.39,212.87,Healthy
2026-01-21 23:27:16.982267,M-001,54.03,12.51,208.6,Healthy
2026-01-21 23:27:26.982267,M-001,55.47,13.16,216.95,Healthy
2026-01-21 23:27:36.982267,M-001,54.62,13.07,227.19,Healthy
2026-01-21 23:27:46.982267,M-001,56.47,10.05,225.71,Healthy
2026-01-21 23:27:56.982267,M-001,54.06,12.26,213.88,Healthy
2026-01-21 23:28:06.982267,M-001,55.22,13.85,212.46,Healthy
2026-01-21 23:28:16.982267,M-001,56.03,8.19,209.8,Healthy
2026-01-21 23:28:26.982267,M-001,54.49,14.04,226.76,Healthy
2026-01-21 23:28:36.982267,M-001,55.77,14.13,229.12,Healthy
2026-01-21 23:28:46.982267,M-001,56.05,10.37,218.39,Healthy
2026-01-21 23:28:56.982267,M-001,53.78,9.4,219.96,Healthy
2026-01-21 23:29:06.982267,M-001,55.69,9.71,218.0,Healthy
2026-01-21 23:29:16.982267,M-001,55.64,8.62,217.04,Healthy
2026-01-21 23:29:26.982267,M-001,54.3,11.77,221.34,Healthy
2026-01-21 23:29:36.982267,M-001,52.71,13.82,217.76,Healthy
2026-01-21 23:29:46.982267,M-001,55.02,8.37,211.91,Healthy
2026-01-21 23:29:56.982267,M-001,53.95,11.68,226.36,Healthy
2026-01-21 23:30:06.982267,M-001,55.66,12.33,222.94,Healthy
2026-01-21 23:30:16.982267,M-001,55.79,11.11,210.6,Healthy
2026-01-21 23:30:26.982267,M-001,54.15,14.65,222.7,Healthy
2026-01-21 23:30:36.982267,M-001,56.05,6.29,229.77,Healthy
2026-01-21 23:30:46.982267,M-001,54.14,15.38,214.36,Healthy
2026-01-21 23:30:56.982267,M-001,54.16,11.59,211.38,Healthy
2026-01-21 23:31:06.982267,M-001,54.73,9.67,220.83,Healthy
2026-01-21 23:31:16.982267,M-001,56.39,10.81,218.78,Healthy
2026-01-21 23:31:26.982267,M-001,54.09,13.01,222.95,Healthy
2026-01-21 23:31:36.982267,M-001,53.0,12.57,225.43,Healthy
2026-01-21 23:31:46.982267,M-001,54.51,10.81,220.47,Healthy
2026-01-21 23:31:56.982267,M-001,56.25,13.86,218.41,Healthy
2026-01-21 23:32:06.982267,M-001,56.34,14.39,225.67,Healthy
2026-01-21 23:32:16.982267,M-001,54.97,12.54,218.89,Healthy
2026-01-21 23:32:26.982267,M-001,55.9,13.02,230.27,Healthy
2026-01-21 23:32:36.982267,M-001,54.74,11.19,217.67,Healthy
2026-01-21 23:32:46.982267,M-001,55.77,9.66,224.61,Healthy
2026-01-21 23:32:56.982267,M-001,56.38,7.94,224.95,Healthy
2026-01-21 23:33:06.982267,M-001,56.37,12.62,218.52,Healthy
2026-01-21 23:33:16.982267,M-001,55.43,12.09,227.54,Healthy
2026-01-21 23:33:26.982267,M-001,53.46,11.53,228.61,Healthy
2026-01-21 23:33:36.982267,M-001,52.17,14.13,227.3,Healthy
2026-01-21 23:33:46.982267,M-001,54.59,12.07,220.42,Healthy
2026-01-21 23:33:56.982267,M-001,55.33,8.84,211.17,Healthy
2026-01-21 23:34:06.982267,M-001,56.41,15.56,217.45,Healthy
2026-01-21 23:34:16.982267,M-001,55.05,12.22,221.39,Healthy
2026-01-21 23:34:26.982267,M-001,54.71,11.15,221.19,Healthy
2026-01-21 23:34:36.982267,M-001,54.6,13.69,221.51,Healthy
2026-01-21 23:34:46.982267,M-001,55.52,10.51,213.53,Healthy
2026-01-21 23:34:56.982267,M-001,53.92,11.52,214.47,Healthy
2026-01-21 23:35:06.982267,M-001,54.36,9.47,221.41,Healthy
2026-01-21 23:35:16.982267,M-001,54.6,11.88,218.79,Healthy
2026-01-21 23:35:26.982267,M-001,54.47,13.16,217.9,Healthy
2026-01-21 23:35:36.982267,M-001,55.11,14.76,221.06,Healthy
2026-01-21 23:35:46.982267,M-001,53.38,10.62,229.49,Healthy
2026-01-21 23:35:56.982267,M-001,55.58,12.08,216.78,Healthy
2026-01-21 23:36:06.982267,M-001,54.05,11.37,218.29,Healthy
2026-01-21 23:36:16.982267,M-001,53.73,11.91,211.96,Healthy
2026-01-21 23:36:26.982267,M-001,53.68,10.38,220.65,Healthy
2026-01-21 23:36:36.982267,M-001,54.93,10.22,217.53,Healthy
2026-01-21 23:36:46.982267,M-001,56.43,11.1,217.28,Healthy
2026-01-21 23:36:56.982267,M-001,54.42,11.06,216.26,Healthy
2026-01-21 23:37:06.982267,M-001,55.1,13.7,218.26,Healthy
2026-01-21 23:37:16.982267,M-001,54.77,13.83,223.37,Healthy
2026-01-21 23:37:26.982267,M-001,54.7,11.37,220.77,Healthy
2026-01-21 23:37:36.982267,M-001,54.63,9.52,205.51,Healthy
2026-01-21 23:37:46.982267,M-001,55.18,10.77,228.01,Healthy
2026-01-21 23:37:56.982267,M-001,55.69,13.05,221.68,Healthy
2026-01-21 23:38:06.982267,M-001,56.88,10.05,219.41,Healthy
2026-01-21 23:38:16.982267,M-001,56.21,9.93,219.49,Healthy
2026-01-21 23:38:26.982267,M-001,55.37,11.25,211.77,Healthy
2026-01-21 23:38:36.982267,M-001,55.32,10.01,220.77,Healthy
2026-01-21 23:38:46.982267,M-001,55.54,11.35,219.3,Healthy
2026-01-21 23:38:56.982267,M-001,56.0,9.47,219.51,Healthy
2026-01-21 23:39:06.982267,M-001,55.61,12.89,218.49,Healthy
2026-01-21 23:39:16.982267,M-001,54.44,12.96,213.91,Healthy
2026-01-21 23:39:26.982267,M-001,55.97,11.78,222.66,Healthy
2026-01-21 23:39:36.982267,M-001,55.29,10.92,229.46,Healthy
2026-01-21 23:39:46.982267,M-001,53.82,13.03,223.29,Healthy
2026-01-21 23:39:56.982267,M-001,53.97,12.89,216.09,Healthy
2026-01-21 23:40:06.982267,M-001,56.0,13.75,215.23,Healthy
2026-01-21 23:40:16.982267,M-001,55.68,9.04,214.29,Healthy
2026-01-21 23:40:26.982267,M-001,54.63,9.38,213.44,Healthy
2026-01-21 23:40:36.982267,M-001,54.59,13.43,230.69,Healthy
2026-01-21 23:40:46.982267,M-001,55.74,12.27,223.77,Healthy
2026-01-21 23:40:56.982267,M-001,55.42,14.69,215.94,Healthy
2026-01-21 23:41:06.982267,M-001,55.78,14.98,222.68,Healthy
2026-01-21 23:41:16.982267,M-001,53.84,10.2,228.38,Healthy
2026-01-21 23:41:26.982267,M-001,56.51,15.02,218.68,Healthy
2026-01-21 23:41:36.982267,M-001,53.66,11.94,220.6,Healthy
2026-01-21 23:41:46.982267,M-001,57.08,10.41,227.52,Healthy
2026-01-21 23:41:56.982267,M-001,53.79,12.3,220.44,Healthy
2026-01-21 23:42:06.982267,M-001,54.41,9.38,216.61,Healthy
2026-01-21 23:42:16.982267,M-001,54.52,12.31,223.48,Healthy
2026-01-21 23:42:26.982267,M-001,54.26,11.44,221.72,Healthy
2026-01-21 23:42:36.982267,M-001,54.51,9.38,221.87,Healthy
2026-01-21 23:42:46.982267,M-001,56.0,15.88,220.71,Healthy
2026-01-21 23:42:56.982267,M-001,55.57,9.34,221.41,Healthy
2026-01-21 23:43:06.982267,M-001,55.53,11.48,215.42,Healthy
2026-01-21 23:43:16.982267,M-001,56.01,14.49,222.82,Healthy
2026-01-21 23:43:26.982267,M-001,54.46,12.8,222.17,Healthy
2026-01-21 23:43:36.982267,M-001,54.16,9.99,227.69,Healthy
2026-01-21 23:43:46.982267,M-001,55.17,8.29,218.78,Healthy
2026-01-21 23:43:56.982267,M-001,54.15,11.2,223.94,Healthy
2026-01-21 23:44:06.982267,M-001,55.52,9.89,228.86,Healthy
2026-01-21 23:44:16.982267,M-001,55.76,9.95,217.28,Healthy
2026-01-21 23:44:26.982267,M-001,55.64,9.27,218.18,Healthy
2026-01-21 23:44:36.982267,M-001,54.47,10.0,215.23,Healthy
2026-01-21 23:44:46.982267,M-001,54.68,17.91,219.48,Healthy
2026-01-21 23:44:56.982267,M-001,56.03,14.71,218.06,Healthy
2026-01-21 23:45:06.982267,M-001,55.07,16.1,223.11,Healthy
2026-01-21 23:45:16.982267,M-001,54.1,12.27,220.13,Healthy
2026-01-21 23:45:26.982267,M-001,54.72,16.39,220.14,Healthy
2026-01-21 23:45:36.982267,M-001,53.49,10.32,222.85,Healthy
2026-01-21 23:45:46.982267,M-001,53.53,9.41,222.22,Healthy
2026-01-21 23:45:56.982267,M-001,55.68,15.56,212.52,Healthy
2026-01-21 23:46:06.982267,M-001,52.92,12.67,214.99,Healthy
2026-01-21 23:46:16.982267,M-001,55.57,9.26,219.69,Healthy
2026-01-21 23:46:26.982267,M-001,54.8,11.05,218.07,Healthy
2026-01-21 23:46:36.982267,M-001,53.32,11.65,224.12,Healthy
2026-01-21 23:46:46.982267,M-001,56.69,13.31,217.24,Healthy
2026-01-21 23:46:56.982267,M-001,55.4,11.97,217.49,Healthy
2026-01-21 23:47:06.982267,M-001,55.47,9.26,226.59,Healthy
2026-01-21 23:47:16.982267,M-001,54.77,10.16,218.4,Healthy
2026-01-21 23:47:26.982267,M-001,55.36,9.6,223.96,Healthy
2026-01-21 23:47:36.982267,M-001,54.45,13.33,219.84,Healthy
2026-01-21 23:47:46.982267,M-001,55.66,15.0,219.01,Healthy
2026-01-21 23:47:56.982267,M-001,55.67,8.58,224.23,Healthy
2026-01-21 23:48:06.982267,M-001,56.66,8.09,230.83,Healthy
2026-01-21 23:48:16.982267,M-001,54.75,12.43,217.68,Healthy
2026-01-21 23:48:26.982267,M-001,54.65,11.03,223.05,Healthy
2026-01-21 23:48:36.982267,M-001,53.42,10.84,213.37,Healthy
2026-01-21 23:48:46.982267,M-001,55.68,13.41,217.39,Healthy
2026-01-21 23:48:56.982267,M-001,56.16,10.46,218.81,Healthy
2026-01-21 23:49:06.982267,M-001,54.67,11.61,215.69,Healthy
2026-01-21 23:49:16.982267,M-001,55.19,10.21,212.98,Healthy
2026-01-21 23:49:26.982267,M-001,54.72,10.04,220.85,Healthy
2026-01-21 23:49:36.982267,M-001,54.47,11.69,224.46,Healthy
2026-01-21 23:49:46.982267,M-001,54.9,13.17,211.09,Healthy
2026-01-21 23:49:56.982267,M-001,54.81,11.62,214.18,Healthy
2026-01-21 23:50:06.982267,M-001,55.13,8.67,221.86,Healthy
2026-01-21 23:50:16.982267,M-001,55.78,9.41,220.53,Healthy
2026-01-21 23:50:26.982267,M-001,54.69,13.41,217.7,Healthy
2026-01-21 23:50:36.982267,M-001,54.21,12.77,222.59,Healthy
2026-01-21 23:50:46.982267,M-001,54.89,13.53,220.21,Healthy
2026-01-21 23:50:56.982267,M-001,54.8,15.29,229.96,Healthy
2026-01-21 23:51:06.982267,M-001,58.86,13.44,216.45,Healthy
2026-01-21 23:51:16.982267,M-001,55.22,13.61,227.97,Healthy
2026-01-21 23:51:26.982267,M-001,53.28,13.21,218.15,Healthy
2026-01-21 23:51:36.982267,M-001,56.21,8.91,215.93,Healthy
2026-01-21 23:51:46.982267,M-001,56.97,9.27,222.61,Healthy
2026-01-21 23:51:56.982267,M-001,55.37,11.81,217.1,Healthy
2026-01-21 23:52:06.982267,M-001,54.78,11.96,218.48,Healthy
2026-01-21 23:52:16.982267,M-001,54.8,10.19,219.06,Healthy
2026-01-21 23:52:26.982267,M-001,53.76,13.41,224.66,Healthy
2026-01-21 23:52:36.982267,M-001,56.19,9.43,216.45,Healthy
2026-01-21 23:52:46.982267,M-001,55.09,10.93,219.26,Healthy
2026-01-21 23:52:56.982267,M-001,56.7,9.42,220.36,Healthy
2026-01-21 23:53:06.982267,M-001,52.68,12.11,225.33,Healthy
2026-01-21 23:53:16.982267,M-001,57.07,11.88,215.1,Healthy
2026-01-21 23:53:26.982267,M-001,54.31,10.75,218.78,Healthy
2026-01-21 23:53:36.982267,M-001,55.62,11.16,211.68,Healthy
2026-01-21 23:53:46.982267,M-001,55.06,10.09,216.11,Healthy
2026-01-21 23:53:56.982267,M-001,55.73,10.53,220.03,Healthy
2026-01-21 23:54:06.982267,M-001,55.81,9.26,223.17,Healthy
2026-01-21 23:54:16.982267,M-001,54.44,16.11,218.55,Healthy
2026-01-21 23:54:26.982267,M-001,54.35,13.17,215.44,Healthy
2026-01-21 23:54:36.982267,M-001,55.36,12.01,217.39,Healthy
2026-01-21 23:54:46.982267,M-001,55.59,9.92,223.36,Healthy
2026-01-21 23:54:56.982267,M-001,54.52,15.86,224.51,Healthy
2026-01-21 23:55:06.982267,M-001,55.15,13.05,222.1,Healthy
2026-01-21 23:55:16.982267,M-001,55.01,8.55,217.79,Healthy
2026-01-21 23:55:26.982267,M-001,53.67,12.84,221.62,Healthy
2026-01-21 23:55:36.982267,M-001,54.49,10.12,221.15,Healthy
2026-01-21 23:55:46.982267,M-001,54.5,12.79,223.38,Healthy
2026-01-21 23:55:56.982267,M-001,55.53,11.16,225.3,Healthy
2026-01-21 23:56:06.982267,M-001,54.57,12.42,227.51,Healthy
2026-01-21 23:56:16.982267,M-001,55.71,12.39,225.09,Healthy
2026-01-21 23:56:26.982267,M-001,54.85,15.68,219.68,Healthy
2026-01-21 23:56:36.982267,M-001,55.71,10.08,213.61,Healthy
2026-01-21 23:56:46.982267,M-001,53.44,9.65,220.03,Healthy
2026-01-21 23:56:56.982267,M-001,56.84,14.64,219.92,Healthy
2026-01-21 23:57:06.982267,M-001,54.62,7.43,222.43,Healthy
2026-01-21 23:57:16.982267,M-001,54.81,12.26,216.88,Healthy
2026-01-21 23:57:26.982267,M-001,54.56,13.97,221.32,Healthy
2026-01-21 23:57:36.982267,M-001,53.73,12.77,217.8,Healthy
2026-01-21 23:57:46.982267,M-001,53.99,12.04,212.09,Healthy
2026-01-21 23:57:56.982267,M-001,55.42,10.37,225.21,Healthy
2026-01-21 23:58:06.982267,M-001,53.88,9.18,230.29,Healthy
2026-01-21 23:58:16.982267,M-001,55.26,10.59,222.21,Healthy
2026-01-21 23:58:26.982267,M-001,56.14,8.49,222.08,Healthy
2026-01-21 23:58:36.982267,M-001,55.38,12.21,216.01,Healthy
2026-01-21 23:58:46.982267,M-001,54.21,12.41,223.33,Healthy
2026-01-21 23:58:56.982267,M-001,55.42,12.08,217.13,Healthy
2026-01-21 23:59:06.982267,M-001,56.55,13.01,225.97,Healthy
2026-01-21 23:59:16.982267,M-001,55.43,9.72,224.9,Healthy
2026-01-21 23:59:26.982267,M-001,54.57,11.07,215.97,Healthy
2026-01-21 23:59:36.982267,M-001,55.22,9.96,220.78,Healthy
2026-01-21 23:59:46.982267,M-001,55.73,11.55,214.14,Healthy
2026-01-21 23:59:56.982267,M-001,55.15,9.33,221.54,Healthy
2026-01-22 00:00:06.982267,M-001,54.0,13.27,219.57,Healthy
2026-01-22 00:00:16.982267,M-001,52.53,8.84,222.74,Healthy
2026-01-22 00:00:26.982267,M-001,55.22,12.85,224.51,Healthy
2026-01-22 00:00:36.982267,M-001,55.1,11.52,225.45,Healthy
2026-01-22 00:00:46.982267,M-001,55.81,12.71,220.76,Healthy
2026-01-22 00:00:56.982267,M-001,55.07,11.38,212.03,Healthy
2026-01-22 00:01:06.982267,M-001,55.68,13.44,219.35,Healthy
2026-01-22 00:01:16.982267,M-001,54.45,13.9,211.12,Healthy
2026-01-22 00:01:26.982267,M-001,56.07,12.73,223.57,Healthy
2026-01-22 00:01:36.982267,M-001,53.97,11.75,224.01,Healthy
2026-01-22 00:01:46.982267,M-001,52.73,13.14,207.82,Healthy
2026-01-22 00:01:56.982267,M-001,53.2,10.05,211.36,Healthy
2026-01-22 00:02:06.982267,M-001,54.74,12.77,227.93,Healthy
2026-01-22 00:02:16.982267,M-001,56.13,9.85,220.67,Healthy
2026-01-22 00:02:26.982267,M-001,54.9,10.95,218.77,Healthy
2026-01-22 00:02:36.982267,M-001,55.51,14.53,215.0,Healthy
2026-01-22 00:02:46.982267,M-001,55.53,10.11,210.42,Healthy
2026-01-22 00:02:56.982267,M-001,53.83,11.18,214.67,Healthy
2026-01-22 00:03:06.982267,M-001,56.18,11.48,207.52,Healthy
2026-01-22 00:03:16.982267,M-001,54.99,8.76,216.4,Healthy
2026-01-22 00:03:26.982267,M-001,54.89,9.58,220.13,Healthy
2026-01-22 00:03:36.982267,M-001,53.86,9.14,218.56,Healthy
2026-01-22 00:03:46.982267,M-001,54.9,12.6,216.06,Healthy
2026-01-22 00:03:56.982267,M-001,55.43,11.62,225.48,Healthy
2026-01-22 00:04:06.982267,M-001,55.23,11.43,225.98,Healthy
2026-01-22 00:04:16.982267,M-001,54.63,10.21,217.03,Healthy
2026-01-22 00:04:26.982267,M-001,55.94,14.3,213.87,Healthy
2026-01-22 00:04:36.982267,M-001,54.76,9.26,216.64,Healthy
2026-01-22 00:04:46.982267,M-001,55.48,14.68,223.06,Healthy
2026-01-22 00:04:56.982267,M-001,55.05,15.51,217.7,Healthy
2026-01-22 00:05:06.982267,M-001,56.12,11.73,224.35,Healthy
2026-01-22 00:05:16.982267,M-001,55.23,18.11,218.84,Healthy
2026-01-22 00:05:26.982267,M-001,54.53,11.09,225.24,Healthy
2026-01-22 00:05:36.982267,M-001,54.48,10.84,221.47,Healthy
2026-01-22 00:05:46.982267,M-001,54.07,11.29,226.55,Healthy
2026-01-22 00:05:56.982267,M-001,53.02,9.3,222.07,Healthy
2026-01-22 00:06:06.982267,M-001,54.54,15.22,211.47,Healthy
2026-01-22 00:06:16.982267,M-001,55.42,12.29,219.71,Healthy
2026-01-22 00:06:26.982267,M-001,54.97,8.67,213.2,Healthy
2026-01-22 00:06:36.982267,M-001,55.05,10.27,218.58,Healthy
2026-01-22 00:06:46.982267,M-001,54.95,8.04,219.78,Healthy
2026-01-22 00:06:56.982267,M-001,57.94,11.37,218.0,Healthy
2026-01-22 00:07:06.982267,M-001,54.77,13.31,216.31,Healthy
2026-01-22 00:07:16.982267,M-001,54.97,14.32,217.42,Healthy
2026-01-22 00:07:26.982267,M-001,53.42,13.57,216.93,Healthy
2026-01-22 00:07:36.982267,M-001,54.95,9.01,219.55,Healthy
2026-01-22 00:07:46.982267,M-001,55.18,11.65,219.13,Healthy
2026-01-22 00:07:56.982267,M-001,53.09,14.41,225.71,Healthy
2026-01-22 00:08:06.982267,M-001,54.28,14.95,220.8,Healthy
2026-01-22 00:08:16.982267,M-001,54.3,18.78,221.85,Healthy
2026-01-22 00:08:26.982267,M-001,53.86,14.3,209.97,Healthy
2026-01-22 00:08:36.982267,M-001,56.38,13.87,222.84,Healthy
2026-01-22 00:08:46.982267,M-001,54.73,13.27,214.51,Healthy
2026-01-22 00:08:56.982267,M-001,54.13,13.5,219.46,Healthy
2026-01-22 00:09:06.982267,M-001,55.43,13.19,224.38,Healthy
2026-01-22 00:09:16.982267,M-001,55.54,12.2,217.66,Healthy
2026-01-22 00:09:26.982267,M-001,53.04,14.26,222.71,Healthy
2026-01-22 00:09:36.982267,M-001,55.08,15.59,218.03,Healthy
2026-01-22 00:09:46.982267,M-001,56.04,10.27,212.09,Healthy
2026-01-22 00:09:56.982267,M-001,55.42,11.41,216.08,Healthy
2026-01-22 00:10:06.982267,M-001,53.4,13.14,215.22,Healthy
2026-01-22 00:10:16.982267,M-001,55.63,12.56,216.72,Healthy
2026-01-22 00:10:26.982267,M-001,55.12,12.36,210.4,Healthy
2026-01-22 00:10:36.982267,M-001,53.73,12.23,219.32,Healthy
2026-01-22 00:10:46.982267,M-001,55.75,13.2,219.91,Healthy
2026-01-22 00:10:56.982267,M-001,55.32,11.99,207.48,Healthy
2026-01-22 00:11:06.982267,M-001,54.13,10.24,210.17,Healthy
2026-01-22 00:11:16.982267,M-001,55.28,12.02,222.53,Healthy
2026-01-22 00:11:26.982267,M-001,54.25,11.55,218.23,Healthy
2026-01-22 00:11:36.982267,M-001,55.36,12.31,225.51,Healthy
2026-01-22 00:11:46.982267,M-001,55.38,10.37,230.52,Healthy
